Club,interestName,assetSize,assetPercentage,benchmarkSize,benchmarkPercentage,affinity
Leicester City,13-17,66000,6.875,2300000,4.6938775510204005,146.46739130435
Leicester City,18-24,230000,23.958333333333,8300000,16.938775510204,141.44076305221
Leicester City,25-34,250000,26.041666666667,12000000,24.489795918367,106.33680555555999
Leicester City,35-44,160000,16.666666666667,9600000,19.591836734694,85.069444444444
Leicester City,45-54,120000,12.5,7400000,15.102040816327,82.77027027026999
Leicester City,55-64,87000,9.0625,5400000,11.020408163265,82.23379629629599
Leicester City,65+,61000,6.3541666666667,4600000,9.387755102040801,67.68568840579701
