Club,interestName,assetSize,assetPercentage,benchmarkSize,benchmarkPercentage,affinity
Newcastle,Business and Finance,11000,0.78571428571429,290000,0.59183673469388,132.75862068966
Newcastle,Administrative Services,24000,1.7142857142857,670000,1.3673469387755,125.37313432836001
Newcastle,Education and Libraries,5800,0.41428571428571,220000,0.4489795918367299,92.272727272727
Newcastle,Management,20000,1.4285714285714,540000,1.1020408163265,129.62962962963002
Newcastle,Sales,21000,1.5,570000,1.1632653061223999,128.94736842105
Newcastle,IT and Technical Services,9900,0.70714285714286,260000,0.5306122448979601,133.26923076923
Newcastle,Legal Services,1000,0.071428571428571,15000,0.030612244897959,233.33333333332996
Newcastle,"Arts, Entertainment, Sports and Media",13000,0.92857142857143,350000,0.71428571428571,130.0
Newcastle,Production,18000,1.2857142857143,420000,0.85714285714286,150.0
Newcastle,Transportation and Moving,8700,0.6214285714285699,200000,0.40816326530612,152.25
Newcastle,Architecture and Engineering,7300,0.52142857142857,160000,0.32653061224490004,159.6875
Newcastle,Food and Restaurants,11000,0.78571428571429,1000,0.0020408163265306,38500.0
Newcastle,Construction and Extraction,8900,0.6357142857142901,170000,0.3469387755102,183.23529411765
Newcastle,Healthcare and Medical Services,6100,0.43571428571429,1000,0.0020408163265306,21350.0
Newcastle,Installation and Repair Services,12000,0.85714285714286,270000,0.55102040816327,155.55555555556
Newcastle,"Life, Physical and Social Sciences",8000,0.57142857142857,220000,0.4489795918367299,127.27272727273001
Newcastle,Computation and Mathematics,9900,0.70714285714286,260000,0.5306122448979601,133.26923076923
Newcastle,Community and Social Services,3200,0.22857142857143,130000,0.26530612244898005,86.15384615384599
Newcastle,Protective Services,3300,0.23571428571428998,72000,0.14693877551020001,160.41666666667
Newcastle,"Farming, Fishing and Forestry",6400,0.45714285714286,150000,0.30612244897959,149.33333333333
Newcastle,Cleaning and Maintenance Services,4800,0.34285714285714003,110000,0.22448979591837,152.72727272727
Newcastle,Military (Global),1000,0.071428571428571,2300,0.0046938775510204,1521.7391304348
Newcastle,Veterans (US),1000,0.071428571428571,1700,0.003469387755102,2058.8235294118
Newcastle,Government Employees (Global),1000,0.071428571428571,9600,0.019591836734694,364.58333333333
