Club,interestName,assetSize,assetPercentage,benchmarkSize,benchmarkPercentage,affinity
Fulham,Single,36000,9.4736842105263,6100000,12.448979591837,76.100086281277
Fulham,In a relationship,25000,6.578947368421099,4900000,10.0,65.789473684211
Fulham,Married,31000,8.157894736842099,9600000,19.591836734694,41.639254385964996
Fulham,Engaged,7200,1.8947368421053001,1600000,3.265306122449,58.026315789474
Fulham,Not specified,41000,10.789473684210998,15000000,30.612244897959,35.245614035088
Fulham,In a civil union,1000,0.26315789473684,32000,0.06530612244898001,402.96052631579005
Fulham,In a domestic partnership,1000,0.26315789473684,24000,0.048979591836735004,537.2807017543901
Fulham,In an open relationship,1000,0.26315789473684,38000,0.077551020408163,339.33518005540003
Fulham,It is complicated,1000,0.26315789473684,140000,0.28571428571429,92.105263157895
Fulham,Separated,1000,0.26315789473684,140000,0.28571428571429,92.105263157895
Fulham,Divorced,1000,0.26315789473684,160000,0.32653061224490004,80.592105263158
Fulham,Widowed,1000,0.26315789473684,160000,0.32653061224490004,80.592105263158
