Club,interestName,assetSize,assetPercentage,benchmarkSize,benchmarkPercentage,affinity
Shef Utd,United States,58000,15.675675675676,230000000,10.952380952381,143.12573443008
Shef Utd,Canada,6700,1.8108108108108,25000000,1.1904761904762,152.10810810811
Shef Utd,United Kingdom,370000,100.0,49000000,2.3333333333332997,4285.7142857143
Shef Utd,Argentina,3500,0.94594594594595,34000000,1.6190476190476,58.426073131955995
Shef Utd,Australia,19000,5.1351351351351,17000000,0.80952380952381,634.34022257552
Shef Utd,Austria,1600,0.43243243243243,4400000,0.20952380952381,206.38820638821
Shef Utd,Belgium,9000,2.4324324324324,7700000,0.36666666666666997,663.3906633906599
Shef Utd,Brazil,17000,4.594594594594599,140000000,6.6666666666667,68.918918918919
Shef Utd,Chile,2100,0.5675675675675699,15000000,0.71428571428571,79.459459459459
Shef Utd,China,1000,0.27027027027027,3400000,0.16190476190476,166.93163751987
Shef Utd,Colombia,9700,2.6216216216216,36000000,1.7142857142857,152.92792792793
Shef Utd,Croatia,1400,0.37837837837838,2100000,0.1,378.37837837838
Shef Utd,Denmark,3800,1.027027027027,4000000,0.19047619047619,539.1891891891901
Shef Utd,Dominican Republic,1000,0.27027027027027,6400000,0.3047619047619,88.68243243243201
Shef Utd,Egypt,54000,14.594594594595002,44000000,2.0952380952381,696.5601965602001
Shef Utd,Finland,1000,0.27027027027027,3300000,0.15714285714285997,171.99017199016998
Shef Utd,France,10000,2.7027027027027,45000000,2.1428571428571,126.12612612613
Shef Utd,Germany,13000,3.5135135135135003,38000000,1.8095238095238,194.16785206259
Shef Utd,Greece,3500,0.94594594594595,6400000,0.3047619047619,310.38851351351
Shef Utd,Hong Kong,3200,0.86486486486486,5700000,0.27142857142857,318.63442389758
Shef Utd,India,43000,11.621621621622,360000000,17.142857142857,67.792792792793
Shef Utd,Indonesia,73000,19.72972972973,150000000,7.1428571428571,276.21621621622
Shef Utd,Ireland,25000,6.7567567567568,3200000,0.15238095238095,4434.1216216216
Shef Utd,Israel,2300,0.6216216216216199,5900000,0.28095238095238,221.25515345854
Shef Utd,Italy,9700,2.6216216216216,36000000,1.7142857142857,152.92792792793
Shef Utd,Japan,15000,4.0540540540541,45000000,2.1428571428571,189.18918918919
Shef Utd,Jordan,2500,0.67567567567568,5700000,0.27142857142857,248.93314366999002
Shef Utd,Kuwait,1000,0.27027027027027,4200000,0.2,135.13513513514
Shef Utd,Lebanon,1900,0.51351351351351,3800000,0.18095238095238,283.78378378378
Shef Utd,Malaysia,41000,11.081081081080999,26000000,1.2380952380952,895.0103950104
Shef Utd,Mexico,26000,7.0270270270270005,92000000,4.3809523809524,160.39952996475
Shef Utd,Netherlands,11000,2.972972972973,11000000,0.5238095238095201,567.56756756757
Shef Utd,New Zealand,2800,0.75675675675676,3500000,0.16666666666667002,454.05405405404997
Shef Utd,Nigeria,280000,75.675675675676,29000000,1.3809523809524,5479.962721342
Shef Utd,Norway,4800,1.2972972972973,3700000,0.17619047619048,736.30387143901
Shef Utd,Pakistan,12000,3.2432432432432003,41000000,1.9523809523809998,166.11733684904
Shef Utd,Panama,1000,0.27027027027027,2600000,0.12380952380952001,218.29521829522
Shef Utd,Peru,5700,1.5405405405405,24000000,1.1428571428571002,134.7972972973
Shef Utd,Philippines,3000,0.8108108108108101,78000000,3.7142857142857,21.829521829522
Shef Utd,Poland,11000,2.972972972973,20000000,0.95238095238095,312.16216216216
Shef Utd,Russia,1000,0.27027027027027,58000000,2.7619047619048,9.785647716682199
Shef Utd,Saudi Arabia,6300,1.7027027027027,25000000,1.1904761904762,143.02702702703002
Shef Utd,Serbia,1700,0.45945945945946,3800000,0.18095238095238,253.91180654339001
Shef Utd,Singapore,6700,1.8108108108108,4600000,0.21904761904762,826.67450058754
Shef Utd,South Africa,53000,14.324324324324,22000000,1.047619047619,1367.3218673219
Shef Utd,South Korea,5500,1.4864864864865,21000000,1.0,148.64864864865
Shef Utd,Spain,4500,1.2162162162162,35000000,1.6666666666667,72.972972972973
Shef Utd,Sweden,3700,1.0,7200000,0.34285714285714003,291.66666666667004
Shef Utd,Switzerland,1600,0.43243243243243,4800000,0.22857142857143,189.18918918919
Shef Utd,Taiwan,1000,0.27027027027027,18000000,0.85714285714286,31.531531531532
Shef Utd,Thailand,50000,13.513513513513999,51000000,2.4285714285714,556.43879173291
Shef Utd,Turkey,4400,1.1891891891892,56000000,2.6666666666667003,44.594594594595
Shef Utd,United Arab Emirates,5300,1.4324324324324,10000000,0.47619047619048,300.81081081081004
Shef Utd,Venezuela,2000,0.54054054054054,13000000,0.61904761904762,87.31808731808701
Shef Utd,Portugal,2400,0.64864864864865,7600000,0.36190476190476,179.23186344239
Shef Utd,Luxembourg,1000,0.27027027027027,390000,0.018571428571429002,1455.3014553015
Shef Utd,Bulgaria,2900,0.78378378378378,3900000,0.18571428571429,422.0374220374201
Shef Utd,Czech Republic,2000,0.54054054054054,5800000,0.27619047619048,195.71295433363997
Shef Utd,Slovenia,1000,0.27027027027027,1100000,0.05238095238095201,515.9705159705201
Shef Utd,Iceland,1000,0.27027027027027,280000,0.013333333333333,2027.027027027
Shef Utd,Slovakia,1500,0.40540540540541,2900000,0.13809523809524,293.56943150047
Shef Utd,Lithuania,1000,0.27027027027027,1800000,0.08571428571428599,315.31531531532
Shef Utd,Trinidad and Tobago,1000,0.27027027027027,900000,0.042857142857142996,630.63063063063
Shef Utd,Bangladesh,24000,6.4864864864865,40000000,1.9047619047619,340.54054054054
Shef Utd,Sri Lanka,1500,0.40540540540541,7200000,0.34285714285714003,118.24324324323999
Shef Utd,Kenya,130000,35.135135135135,9900000,0.47142857142857,7452.9074529075
Shef Utd,Hungary,4000,1.0810810810811,6500000,0.30952380952381,349.27234927235
Shef Utd,Morocco,16000,4.3243243243243,19000000,0.9047619047619,477.95163584637004
Shef Utd,Cyprus,1000,0.27027027027027,1000000,0.04761904761904799,567.56756756757
Shef Utd,Jamaica,1400,0.37837837837838,1400000,0.066666666666667,567.56756756757
Shef Utd,Ecuador,2300,0.6216216216216199,13000000,0.61904761904762,100.41580041579999
Shef Utd,Romania,3100,0.83783783783784,11000000,0.5238095238095201,159.95085995086
Shef Utd,Bolivia,1200,0.32432432432432,7200000,0.34285714285714003,94.594594594595
Shef Utd,Guatemala,2200,0.59459459459459,8000000,0.38095238095238,156.08108108108
Shef Utd,Costa Rica,1800,0.48648648648649,3600000,0.17142857142857001,283.78378378378
Shef Utd,Qatar,2100,0.5675675675675699,2900000,0.13809523809524,410.99720410065004
Shef Utd,El Salvador,1100,0.2972972972973,3900000,0.18571428571429,160.08316008316
Shef Utd,Honduras,1600,0.43243243243243,4200000,0.2,216.21621621621998
Shef Utd,Nicaragua,1000,0.27027027027027,3100000,0.14761904761905,183.08631211857
Shef Utd,Paraguay,1300,0.3513513513513499,3900000,0.18571428571429,189.18918918919
Shef Utd,Uruguay,1000,0.27027027027027,2700000,0.12857142857143,210.21021021021
Shef Utd,Puerto Rico,1000,0.27027027027027,2000000,0.095238095238095,283.78378378378
Shef Utd,Bosnia and Herzegovina,2000,0.54054054054054,1700000,0.080952380952381,667.72655007949
Shef Utd,Palestine,1300,0.3513513513513499,2700000,0.12857142857143,273.27327327327004
Shef Utd,Tunisia,33000,8.9189189189189,7500000,0.35714285714286,2497.2972972973002
Shef Utd,Bahrain,1000,0.27027027027027,1400000,0.066666666666667,405.40540540541
Shef Utd,Vietnam,47000,12.702702702702998,64000000,3.047619047619,416.80743243242995
Shef Utd,Ghana,59000,15.945945945945999,7200000,0.34285714285714003,4650.9009009009005
Shef Utd,Mauritius,5400,1.4594594594595,880000,0.041904761904762,3482.800982801
Shef Utd,Ukraine,1000,0.27027027027027,20000000,0.95238095238095,28.378378378378
Shef Utd,Malta,2100,0.5675675675675699,400000,0.019047619047619,2979.7297297296996
Shef Utd,The Bahamas,1000,0.27027027027027,250000,0.011904761904761998,2270.2702702703
Shef Utd,Maldives,1600,0.43243243243243,360000,0.017142857142857,2522.5225225225
