Club,interestName,assetSize,assetPercentage,benchmarkSize,benchmarkPercentage,affinity
Chelsea,Africa,13000000,406.25,230000000,469.38775510204005,86.548913043478
Chelsea,Asia,20000000,625.0,1100000000,2244.8979591837,27.840909090909
Chelsea,Europe,9100000,284.375,450000000,918.3673469387801,30.965277777778002
Chelsea,South America,13000000,406.25,290000000,591.83673469388,68.64224137931
Chelsea,North America,3600000,112.5,350000000,714.28571428571,15.75
Chelsea,Oceania,370000,11.5625,24000000,48.979591836735004,23.606770833333
