Club,interestName,assetSize,assetPercentage,benchmarkSize,benchmarkPercentage,affinity
Crystal Palace,13-17,22000,4.1509433962264,2300000,4.6938775510204005,88.433141919606
Crystal Palace,18-24,73000,13.77358490566,8300000,16.938775510204,81.313934985224
Crystal Palace,25-34,78000,14.716981132075,12000000,24.489795918367,60.094339622642
Crystal Palace,35-44,47000,8.8679245283019,9600000,19.591836734694,45.263364779874
Crystal Palace,45-54,30000,5.660377358490599,7400000,15.102040816327,37.480877103519
Crystal Palace,55-64,16000,3.0188679245282994,5400000,11.020408163265,27.393431167016
Crystal Palace,65+,11000,2.0754716981132,4600000,9.387755102040801,22.108285479902
