Club,interestName,assetSize,assetPercentage,benchmarkSize,benchmarkPercentage,affinity
Brighton,United States,26000,23.636363636364003,230000000,10.952380952381,215.81027667983997
Brighton,Canada,2100,1.9090909090908998,25000000,1.1904761904762,160.36363636363998
Brighton,United Kingdom,120000,109.09090909091,49000000,2.3333333333332997,4675.3246753246995
Brighton,Argentina,4700,4.2727272727273,34000000,1.6190476190476,263.90374331551004
Brighton,Australia,7800,7.0909090909091,17000000,0.80952380952381,875.9358288770098
Brighton,Austria,1000,0.9090909090909101,4400000,0.20952380952381,433.88429752066
Brighton,Belgium,8000,7.2727272727273,7700000,0.36666666666666997,1983.4710743802
Brighton,Brazil,3000,2.7272727272727,140000000,6.6666666666667,40.909090909091
Brighton,Chile,1000,0.9090909090909101,15000000,0.71428571428571,127.27272727273001
Brighton,China,1000,0.9090909090909101,3400000,0.16190476190476,561.49732620321
Brighton,Colombia,16000,14.545454545455,36000000,1.7142857142857,848.48484848485
Brighton,Croatia,1000,0.9090909090909101,2100000,0.1,909.09090909091
Brighton,Denmark,1000,0.9090909090909101,4000000,0.19047619047619,477.2727272727299
Brighton,Dominican Republic,1000,0.9090909090909101,6400000,0.3047619047619,298.29545454544996
Brighton,Egypt,9500,8.6363636363636,44000000,2.0952380952381,412.19008264462997
Brighton,Finland,1000,0.9090909090909101,3300000,0.15714285714285997,578.51239669421
Brighton,France,8400,7.636363636363599,45000000,2.1428571428571,356.36363636364
Brighton,Germany,5700,5.1818181818182,38000000,1.8095238095238,286.36363636364
Brighton,Greece,1000,0.9090909090909101,6400000,0.3047619047619,298.29545454544996
Brighton,Hong Kong,1000,0.9090909090909101,5700000,0.27142857142857,334.92822966507003
Brighton,India,3500,3.1818181818182003,360000000,17.142857142857,18.560606060606002
Brighton,Indonesia,3200,2.9090909090909,150000000,7.1428571428571,40.727272727273004
Brighton,Ireland,3600,3.2727272727273,3200000,0.15238095238095,2147.7272727273003
Brighton,Israel,1200,1.0909090909091,5900000,0.28095238095238,388.28967642527
Brighton,Italy,3900,3.5454545454544997,36000000,1.7142857142857,206.81818181818
Brighton,Japan,1000,0.9090909090909101,45000000,2.1428571428571,42.424242424242
Brighton,Jordan,1000,0.9090909090909101,5700000,0.27142857142857,334.92822966507003
Brighton,Kuwait,1000,0.9090909090909101,4200000,0.2,454.54545454544996
Brighton,Lebanon,3000,2.7272727272727,3800000,0.18095238095238,1507.1770334928
Brighton,Malaysia,3600,3.2727272727273,26000000,1.2380952380952,264.33566433566
Brighton,Mexico,7600,6.9090909090909,92000000,4.3809523809524,157.70750988142
Brighton,Netherlands,1500,1.3636363636363997,11000000,0.5238095238095201,260.3305785124
Brighton,New Zealand,1000,0.9090909090909101,3500000,0.16666666666667002,545.45454545455
Brighton,Nigeria,29000,26.363636363635997,29000000,1.3809523809524,1909.0909090909
Brighton,Norway,1000,0.9090909090909101,3700000,0.17619047619048,515.9705159705201
Brighton,Pakistan,1300,1.1818181818181999,41000000,1.9523809523809998,60.532150776053
Brighton,Panama,1000,0.9090909090909101,2600000,0.12380952380952001,734.26573426573
Brighton,Peru,1300,1.1818181818181999,24000000,1.1428571428571002,103.40909090909
Brighton,Philippines,5900,5.3636363636364,78000000,3.7142857142857,144.40559440559
Brighton,Poland,7800,7.0909090909091,20000000,0.95238095238095,744.54545454545
Brighton,Russia,1000,0.9090909090909101,58000000,2.7619047619048,32.915360501567
Brighton,Saudi Arabia,1000,0.9090909090909101,25000000,1.1904761904762,76.363636363636
Brighton,Serbia,1000,0.9090909090909101,3800000,0.18095238095238,502.39234449760994
Brighton,Singapore,1000,0.9090909090909101,4600000,0.21904761904762,415.01976284585
Brighton,South Africa,360000,327.27272727273,22000000,1.047619047619,31239.669421487997
Brighton,South Korea,1000,0.9090909090909101,21000000,1.0,90.90909090909099
Brighton,Spain,2600,2.3636363636363997,35000000,1.6666666666667,141.81818181818
Brighton,Sweden,1000,0.9090909090909101,7200000,0.34285714285714003,265.15151515152
Brighton,Switzerland,1000,0.9090909090909101,4800000,0.22857142857143,397.7272727272701
Brighton,Taiwan,1000,0.9090909090909101,18000000,0.85714285714286,106.06060606060998
Brighton,Thailand,5900,5.3636363636364,51000000,2.4285714285714,220.85561497326
Brighton,Turkey,1000,0.9090909090909101,56000000,2.6666666666667003,34.090909090909
Brighton,United Arab Emirates,1000,0.9090909090909101,10000000,0.47619047619048,190.90909090909
Brighton,Venezuela,1000,0.9090909090909101,13000000,0.61904761904762,146.85314685315
Brighton,Portugal,1300,1.1818181818181999,7600000,0.36190476190476,326.55502392344
Brighton,Luxembourg,1000,0.9090909090909101,390000,0.018571428571429002,4895.1048951049
Brighton,Bulgaria,1000,0.9090909090909101,3900000,0.18571428571429,489.51048951049006
Brighton,Czech Republic,1100,1.0,5800000,0.27619047619048,362.06896551724
Brighton,Slovenia,1400,1.2727272727273,1100000,0.05238095238095201,2429.7520661157
Brighton,Iceland,1000,0.9090909090909101,280000,0.013333333333333,6818.181818181801
Brighton,Slovakia,1000,0.9090909090909101,2900000,0.13809523809524,658.30721003135
Brighton,Lithuania,1000,0.9090909090909101,1800000,0.08571428571428599,1060.6060606061
Brighton,Trinidad and Tobago,1000,0.9090909090909101,900000,0.042857142857142996,2121.2121212121
Brighton,Bangladesh,2500,2.2727272727273,40000000,1.9047619047619,119.31818181818001
Brighton,Sri Lanka,1000,0.9090909090909101,7200000,0.34285714285714003,265.15151515152
Brighton,Kenya,7300,6.636363636363599,9900000,0.47142857142857,1407.7134986226001
