Club,interestName,assetSize,assetPercentage,benchmarkSize,benchmarkPercentage,affinity
Man City,Parents (All),180000,8.5714285714286,6500000,13.265306122449,64.615384615385
Man City,New Parents (0-12 months),3100,0.14761904761905,180000,0.36734693877551006,40.185185185185
Man City,Parents with toddlers (01-02 years),1800,0.08571428571428599,120000,0.24489795918367002,35.0
Man City,Parents with preschoolers (03-05 years),2700,0.12857142857143,160000,0.32653061224490004,39.375
Man City,Parents with early school-age children (06-08 years),4300,0.2047619047619,200000,0.40816326530612,50.166666666667005
Man City,Parents with teenagers (13-17 years),19000,0.9047619047619,580000,1.1836734693878002,76.43678160919501
Man City,Parents with adult children (18-26 years),61000,2.9047619047618998,2100000,4.2857142857143,67.777777777778
Man City,Parents with preteens (09-12 years),7200,0.34285714285714003,270000,0.55102040816327,62.222222222222
