Club,interestName,assetSize,assetPercentage,benchmarkSize,benchmarkPercentage,affinity
Brighton,In High School,1000,0.9090909090909101,170000,0.3469387755102,262.0320855615
Brighton,Some High School,3500,3.1818181818182003,1300000,2.6530612244897998,119.93006993007
Brighton,High School Grad,20000,18.181818181818,6400000,13.061224489796,139.20454545455
Brighton,Undergrad,5500,5.0,1400000,2.8571428571429,175.0
Brighton,Alum,51000,46.363636363636,13000000,26.530612244898,174.75524475523997
Brighton,Some College,6100,5.5454545454545,1600000,3.265306122449,169.82954545455
Brighton,Associate Degree,1000,0.9090909090909101,1000,0.0020408163265306,44545.454545455
Brighton,In Grad School,1000,0.9090909090909101,84000,0.17142857142857001,530.30303030303
Brighton,Some Grad School,1000,0.9090909090909101,180000,0.36734693877551006,247.47474747475
Brighton,Master´s Degree,3900,3.5454545454544997,1100000,2.2448979591837,157.93388429752
Brighton,Professional Degree,1000,0.9090909090909101,22000,0.044897959183672995,2024.7933884298002
Brighton,Doctorate Degree,1000,0.9090909090909101,38000,0.077551020408163,1172.2488038278
