Club,interestName,assetSize,assetPercentage,benchmarkSize,benchmarkPercentage,affinity
Newcastle,Parents (All),170000,12.142857142857,6500000,13.265306122449,91.53846153846202
Newcastle,New Parents (0-12 months),3600,0.25714285714286,180000,0.36734693877551006,70.0
Newcastle,Parents with toddlers (01-02 years),2200,0.15714285714285997,120000,0.24489795918367002,64.166666666667
Newcastle,Parents with preschoolers (03-05 years),3100,0.22142857142857,160000,0.32653061224490004,67.8125
Newcastle,Parents with early school-age children (06-08 years),4400,0.31428571428571,200000,0.40816326530612,77.0
Newcastle,Parents with teenagers (13-17 years),17000,1.2142857142857,580000,1.1836734693878002,102.58620689655001
Newcastle,Parents with adult children (18-26 years),60000,4.2857142857143,2100000,4.2857142857143,100.0
Newcastle,Parents with preteens (09-12 years),6500,0.46428571428571,270000,0.55102040816327,84.25925925925901
