Club,interestName,assetSize,assetPercentage,benchmarkSize,benchmarkPercentage,affinity
Arsenal,Africa,9200000,278.78787878788,230000000,469.38775510204005,59.393939393939
Arsenal,Asia,16000000,484.84848484848,1100000000,2244.8979591837,21.597796143251
Arsenal,Europe,11000000,333.33333333332996,450000000,918.3673469387801,36.296296296296
Arsenal,South America,4300000,130.30303030303003,290000000,591.83673469388,22.016718913271
Arsenal,North America,3800000,115.15151515152,350000000,714.28571428571,16.121212121212
Arsenal,Oceania,410000,12.424242424242001,24000000,48.979591836735004,25.366161616162
